2012.03.23,1395.90000,1400.80000,1386.50000,1400.00000,2331,0
2012.03.25,1402.40000,1403.70000,1402.40000,1403.40000,46,0
2012.03.26,1403.20000,1421.90000,1398.40000,1421.70000,2310,0
2012.03.27,1421.50000,1425.40000,1409.70000,1411.40000,2361,0
2012.03.28,1411.50000,1416.90000,1397.20000,1405.70000,2803,0
2012.03.29,1405.40000,1408.70000,1391.40000,1402.70000,3313,0
2012.03.30,1402.40000,1410.80000,1400.80000,1408.70000,2701,0
2012.04.01,1411.90000,1414.90000,1411.70000,1414.90000,97,0
2012.04.02,1414.70000,1422.40000,1404.00000,1416.70000,2852,0
2012.04.03,1416.40000,1418.80000,1404.40000,1411.90000,3499,0
2012.04.04,1411.70000,1412.20000,1393.40000,1397.20000,3631,0
2012.04.05,1397.30000,1401.90000,1388.40000,1395.70000,3157,0
2012.04.06,1395.50000,1398.40000,1376.40000,1379.70000,1044,0
2012.04.08,1379.20000,1380.20000,1376.40000,1377.90000,108,0
2012.04.09,1377.70000,1386.90000,1376.20000,1380.40000,2004,0
2012.04.10,1380.20000,1384.90000,1356.90000,1363.40000,4259,0
2012.04.11,1363.20000,1374.70000,1363.20000,1371.20000,3867,0
2012.04.12,1371.40000,1390.40000,1367.70000,1388.70000,3664,0
2012.04.13,1388.20000,1392.40000,1368.30000,1368.30000,4358,0
2012.04.15,1370.30000,1370.30000,1366.70000,1368.40000,107,0
2012.04.16,1368.50000,1379.40000,1364.90000,1368.70000,4917,0
2012.04.17,1368.50000,1392.90000,1363.70000,1387.90000,3371,0
2012.04.18,1388.20000,1390.90000,1382.30000,1384.20000,3798,0
2012.04.19,1384.30000,1394.00000,1369.80000,1377.70000,5877,0
2012.04.20,1377.90000,1387.40000,1375.70000,1379.70000,4635,0
2012.04.22,1376.40000,1378.40000,1375.90000,1377.70000,75,0
2012.04.23,1377.40000,1378.90000,1358.40000,1368.20000,3910,0
2012.04.24,1368.40000,1381.40000,1365.50000,1379.20000,4020,0
2012.04.25,1379.50000,1391.80000,1377.20000,1391.00000,3931,0
2012.04.26,1391.30000,1402.80000,1385.00000,1394.30000,3395,0
2012.04.27,1394.50000,1406.80000,1390.60000,1402.40000,3647,0
2012.04.29,1404.00000,1406.30000,1403.80000,1404.00000,53,0
2012.04.30,1404.10000,1406.30000,1393.70000,1399.20000,2956,0
2012.05.01,1399.00000,1415.40000,1395.20000,1404.70000,1876,0
2012.05.02,1404.40000,1408.30000,1393.30000,1401.70000,3225,0
2012.05.03,1401.90000,1406.30000,1388.40000,1390.40000,3101,0
2012.05.04,1390.70000,1392.70000,1365.70000,1366.50000,3537,0
2012.05.06,1357.70000,1358.20000,1346.20000,1352.50000,344,0
2012.05.07,1352.70000,1373.80000,1349.80000,1370.40000,3368,0
2012.05.08,1370.20000,1371.50000,1347.70000,1361.50000,4374,0
2012.05.09,1361.30000,1364.00000,1342.80000,1352.00000,6391,0
2012.05.10,1352.30000,1366.80000,1347.00000,1351.80000,5489,0
2012.05.11,1351.60000,1366.00000,1348.50000,1352.80000,4834,0
2012.05.13,1349.30000,1349.50000,1345.00000,1347.00000,231,0
2012.05.14,1346.90000,1353.80000,1335.30000,1339.30000,4929,0
2012.05.15,1339.60000,1349.40000,1328.10000,1332.70000,5131,0
2012.05.16,1332.80000,1341.70000,1323.00000,1325.40000,5886,0
2012.05.17,1325.50000,1332.60000,1302.00000,1304.70000,6166,0
2012.05.18,1304.90000,1312.20000,1291.80000,1292.40000,6121,0
2012.05.20,1293.30000,1295.20000,1289.30000,1290.20000,255,0
2012.05.21,1289.90000,1317.70000,1289.70000,1316.70000,5229,0
2012.05.22,1316.40000,1328.40000,1309.50000,1314.70000,5112,0
2012.05.23,1314.40000,1320.70000,1295.90000,1317.40000,6897,0
2012.05.24,1317.50000,1326.20000,1307.90000,1323.00000,6923,0
2012.05.25,1323.20000,1331.40000,1314.00000,1316.90000,5197,0
2012.05.27,1323.00000,1323.90000,1322.20000,1323.40000,164,0
2012.05.28,1323.50000,1330.20000,1321.70000,1323.40000,2539,0
2012.05.29,1323.50000,1335.90000,1319.40000,1331.70000,5374,0
2012.05.30,1331.90000,1332.50000,1307.90000,1309.70000,6220,0
2012.05.31,1309.40000,1320.20000,1298.70000,1307.90000,6044,0
2012.06.01,1308.20000,1308.70000,1274.40000,1274.80000,7044,0
2012.06.03,1275.90000,1278.20000,1265.90000,1265.90000,429,0
2012.06.04,1266.20000,1282.20000,1263.30000,1275.40000,5983,0
2012.06.05,1275.20000,1287.40000,1268.70000,1286.20000,5548,0
2012.06.06,1286.40000,1318.90000,1285.90000,1318.20000,6047,0
2012.06.07,1317.90000,1330.20000,1312.20000,1317.40000,6181,0
2012.06.08,1317.50000,1329.80000,1305.90000,1329.80000,5896,0
2012.06.10,1342.80000,1349.20000,1342.80000,1344.70000,380,0
2012.06.11,1344.40000,1346.80000,1304.40000,1308.20000,7456,0
2012.06.12,1308.40000,1327.40000,1305.70000,1325.30000,7341,0
2012.06.13,1325.20000,1327.50000,1310.20000,1315.00000,8775,0
2012.06.14,1315.20000,1334.10000,1312.20000,1332.40000,7730,0
2012.06.15,1332.60000,1344.90000,1331.10000,1344.90000,5165,0
2012.06.17,1350.20000,1354.10000,1346.40000,1347.90000,417,0
2012.06.18,1348.00000,1353.60000,1333.90000,1346.60000,6293,0
2012.06.19,1346.90000,1363.40000,1343.10000,1356.60000,4787,0
2012.06.20,1356.40000,1361.90000,1345.60000,1356.40000,6168,0
2012.06.21,1356.20000,1359.60000,1323.90000,1327.40000,5813,0
2012.06.22,1327.50000,1337.90000,1324.70000,1331.90000,4609,0
2012.06.24,1332.00000,1332.70000,1328.90000,1330.20000,97,0
2012.06.25,1330.00000,1330.70000,1308.90000,1313.40000,4512,0
2012.06.26,1313.70000,1324.20000,1309.70000,1320.90000,4792,0
2012.06.27,1321.20000,1334.70000,1318.40000,1331.20000,4213,0
2012.06.28,1331.40000,1333.90000,1313.20000,1325.20000,5658,0
2012.06.29,1324.80000,1365.20000,1322.70000,1364.20000,6314,0
2012.07.01,1364.40000,1365.40000,1363.90000,1364.70000,91,0
2012.07.02,1364.90000,1367.70000,1354.40000,1363.40000,4585,0
2012.07.03,1363.50000,1374.70000,1360.00000,1373.70000,3097,0
2012.07.04,1373.50000,1375.20000,1369.20000,1369.70000,2084,0
2012.07.05,1369.90000,1380.20000,1362.40000,1367.40000,4993,0
2012.07.06,1367.50000,1369.20000,1347.40000,1357.40000,4626,0
2012.07.08,1354.10000,1354.60000,1353.10000,1353.40000,64,0
2012.07.09,1353.60000,1355.40000,1346.10000,1352.10000,4074,0
2012.07.10,1352.40000,1361.40000,1335.60000,1340.10000,4050,0
2012.07.11,1340.40000,1347.40000,1332.70000,1342.90000,4714,0
2012.07.12,1343.00000,1343.70000,1324.70000,1335.90000,4761,0
2012.07.13,1336.00000,1357.80000,1333.70000,1357.70000,4165,0
2012.07.15,1355.90000,1356.40000,1354.40000,1354.40000,117,0
2012.07.16,1354.70000,1356.90000,1348.20000,1351.20000,3201,0
2012.07.17,1351.40000,1365.20000,1344.30000,1362.40000,4272,0
2012.07.18,1362.70000,1376.40000,1357.40000,1374.40000,3936,0
2012.07.19,1374.20000,1380.20000,1370.40000,1375.70000,4129,0
2012.07.20,1375.50000,1375.70000,1361.40000,1362.70000,4249,0
2012.07.22,1359.80000,1360.90000,1358.40000,1359.40000,100,0
2012.07.23,1359.20000,1359.20000,1336.50000,1344.40000,4729,0
2012.07.24,1344.70000,1350.90000,1326.10000,1327.40000,5290,0
2012.07.25,1327.60000,1344.40000,1325.90000,1339.20000,5427,0
2012.07.26,1339.00000,1363.40000,1332.90000,1360.20000,5921,0
2012.07.27,1359.90000,1389.70000,1357.70000,1387.20000,5560,0
2012.07.29,1384.20000,1386.20000,1384.20000,1384.70000,95,0
2012.07.30,1384.90000,1392.20000,1380.70000,1386.20000,4205,0
